Unnamed: 0,Student ID,Well versed with the subject,Explains concepts in an understandable way,Use of presentations,Degree of difficulty of assignments,Solves doubts willingly,Structuring of the course,Provides support for students going above and beyond,Course recommendation based on relevance,Department,Course,Instructor,Semester,Academic Year,Gender,Attendance (%),Study Hours,GPA,Overall Satisfaction,Satisfaction Label,Student Feedback,Feedback Length
343,768,6,6,6,3,5,9,8,3,Software Engineering,Artificial Intelligence,Dr. Sarah Johnson,2025 Semester 1,Year 2,Male,62,13,3.38,5.75,Unsatisfied,I would not recommend this course without improvements.,8
128,767,10,10,8,3,9,6,4,8,Data Science,Data Mining,Dr. Grace Njeri,2023 Semester 2,Year 3,Male,53,20,2.69,7.25,Neutral,The presentations were useful but could be more interactive.,9
647,42,8,2,4,6,6,7,3,1,Data Science,Machine Learning,Prof. Michael Kimani,2025 Semester 1,Year 4,Male,73,10,2.55,4.62,Unsatisfied,Course organization could be significantly improved.,6
471,130,7,9,5,9,3,2,5,4,Cyber Security,Cloud Computing,Dr. James Mwangi,2025 Semester 1,Year 2,Male,94,6,3.99,5.5,Unsatisfied,The presentations were difficult to follow.,6
62,248,6,6,4,6,6,6,2,3,Computer Science,Machine Learning,Prof. Linda Wanjiru,2023 Semester 2,Year 4,Male,58,15,3.5,4.88,Unsatisfied,Course organization could be significantly improved.,6
138,729,9,9,8,7,5,4,5,5,Cyber Security,Cloud Computing,Prof. Linda Wanjiru,2023 Semester 2,Year 4,Male,69,18,3.29,6.5,Neutral,Assignments were manageable but could include more practical work.,9
498,609,10,9,4,4,1,5,9,10,Software Engineering,Computer Networks,Prof. Michael Kimani,2023 Semester 2,Year 2,Male,59,18,2.71,6.5,Neutral,Overall the learning experience was acceptable.,6
592,54,7,2,5,1,5,3,1,3,Software Engineering,Computer Networks,Dr. Grace Njeri,2024 Semester 1,Year 4,Male,50,7,2.1,3.38,Unsatisfied,Feedback on assessments was delayed.,5
391,476,9,4,6,4,8,6,4,10,Software Engineering,Cloud Computing,Prof. Linda Wanjiru,2025 Semester 1,Year 4,Female,86,15,2.06,6.38,Neutral,Overall the learning experience was acceptable.,6
674,786,5,4,7,5,5,6,7,1,Software Engineering,Database Systems,Prof. Michael Kimani,2023 Semester 2,Year 2,Male,73,18,3.11,5.0,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
418,833,8,6,7,7,7,9,10,9,Software Engineering,Data Mining,Dr. Sarah Johnson,2024 Semester 2,Year 4,Female,59,18,3.52,7.88,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
288,670,7,7,8,1,6,1,2,1,Information Technology,Artificial Intelligence,Dr. Grace Njeri,2025 Semester 1,Year 3,Male,73,20,3.07,4.12,Unsatisfied,Course organization could be significantly improved.,6
378,534,9,5,7,5,2,6,10,8,Data Science,Artificial Intelligence,Dr. James Mwangi,2024 Semester 2,Year 4,Female,48,9,3.68,6.5,Neutral,Assignments were manageable but could include more practical work.,9
772,325,7,5,7,6,1,5,8,6,Software Engineering,Operating Systems,Prof. Linda Wanjiru,2024 Semester 1,Year 3,Male,62,24,2.07,5.62,Unsatisfied,More practical examples are needed during lectures.,7
489,529,9,6,6,1,4,10,1,7,Computer Science,Cloud Computing,Prof. Michael Kimani,2023 Semester 2,Year 4,Male,94,2,2.73,5.5,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
230,953,5,10,8,10,6,4,6,4,Computer Science,Artificial Intelligence,Dr. Sarah Johnson,2024 Semester 2,Year 2,Male,93,8,2.47,6.62,Neutral,The presentations were useful but could be more interactive.,9
40,35,10,6,4,5,6,2,3,1,Computer Science,Database Systems,Dr. James Mwangi,2024 Semester 1,Year 2,Female,88,20,2.89,4.62,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
27,861,5,6,4,5,4,4,6,6,Computer Science,Cloud Computing,Prof. Michael Kimani,2023 Semester 2,Year 4,Female,83,2,2.14,5.0,Unsatisfied,More practical examples are needed during lectures.,7
134,488,8,8,6,9,7,4,6,1,Information Technology,Database Systems,Prof. Michael Kimani,2024 Semester 2,Year 2,Female,60,11,3.91,6.12,Neutral,The presentations were useful but could be more interactive.,9
200,484,9,6,8,10,3,2,8,4,Computer Science,Artificial Intelligence,Dr. James Mwangi,2024 Semester 2,Year 4,Female,55,7,2.45,6.25,Neutral,Assignments were manageable but could include more practical work.,9
839,367,10,4,8,3,3,9,5,7,Software Engineering,Artificial Intelligence,Dr. Sarah Johnson,2024 Semester 1,Year 2,Male,58,6,3.84,6.12,Neutral,Overall the learning experience was acceptable.,6
779,520,9,3,5,6,7,10,10,3,Cyber Security,Operating Systems,Dr. Sarah Johnson,2023 Semester 2,Year 3,Male,47,10,2.85,6.62,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
929,233,8,7,7,7,9,2,8,2,Computer Science,Artificial Intelligence,Dr. Grace Njeri,2023 Semester 2,Year 4,Male,95,5,3.97,6.25,Neutral,The course was generally good but some topics needed more explanation.,11
32,934,5,6,4,6,10,3,4,10,Information Technology,Cloud Computing,Prof. Linda Wanjiru,2024 Semester 2,Year 3,Female,94,11,3.11,6.0,Neutral,Overall the learning experience was acceptable.,6
47,560,8,7,8,3,8,7,4,8,Information Technology,Computer Networks,Dr. James Mwangi,2024 Semester 2,Year 3,Male,86,1,3.86,6.62,Neutral,The course was generally good but some topics needed more explanation.,11
502,779,10,8,6,3,8,8,7,8,Computer Science,Cloud Computing,Dr. James Mwangi,2024 Semester 2,Year 4,Female,82,2,2.01,7.25,Neutral,The presentations were useful but could be more interactive.,9
406,515,8,3,5,10,3,4,9,4,Cyber Security,Cloud Computing,Dr. James Mwangi,2023 Semester 2,Year 3,Female,89,24,3.5,5.75,Unsatisfied,I would not recommend this course without improvements.,8
573,46,8,4,4,9,5,7,4,8,Computer Science,Operating Systems,Dr. Sarah Johnson,2024 Semester 1,Year 4,Female,86,1,3.81,6.12,Neutral,Assignments were manageable but could include more practical work.,9
727,392,7,7,4,9,7,10,8,4,Information Technology,Operating Systems,Prof. Linda Wanjiru,2024 Semester 1,Year 3,Female,62,19,2.28,7.0,Neutral,Overall the learning experience was acceptable.,6
804,903,9,8,8,8,4,8,4,1,Data Science,Artificial Intelligence,Dr. Grace Njeri,2023 Semester 2,Year 4,Female,64,2,2.19,6.25,Neutral,The course was generally good but some topics needed more explanation.,11
98,201,8,2,8,9,8,8,9,4,Software Engineering,Machine Learning,Prof. Michael Kimani,2025 Semester 1,Year 4,Male,92,21,2.85,7.0,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
683,170,5,10,7,2,8,5,9,5,Information Technology,Machine Learning,Prof. Michael Kimani,2024 Semester 1,Year 2,Female,69,20,3.87,6.38,Neutral,The course was generally good but some topics needed more explanation.,11
871,502,6,3,5,1,8,4,7,8,Computer Science,Operating Systems,Dr. James Mwangi,2024 Semester 2,Year 4,Female,82,23,3.08,5.25,Unsatisfied,There were too few opportunities to ask questions.,8
725,307,6,9,5,1,6,5,3,5,Software Engineering,Artificial Intelligence,Prof. Linda Wanjiru,2025 Semester 1,Year 4,Male,57,21,3.05,5.0,Unsatisfied,More practical examples are needed during lectures.,7
986,117,8,2,5,10,5,4,3,2,Computer Science,Machine Learning,Dr. Sarah Johnson,2025 Semester 1,Year 3,Female,48,24,2.28,4.88,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
546,431,10,9,4,3,3,9,4,1,Computer Science,Artificial Intelligence,Prof. Linda Wanjiru,2024 Semester 1,Year 4,Female,99,4,2.0,5.38,Unsatisfied,I would not recommend this course without improvements.,8
960,930,8,7,5,1,3,7,2,1,Data Science,Artificial Intelligence,Prof. Linda Wanjiru,2025 Semester 1,Year 2,Male,58,12,3.62,4.25,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
738,289,5,2,5,8,9,2,7,2,Software Engineering,Artificial Intelligence,Dr. Sarah Johnson,2025 Semester 1,Year 3,Male,77,22,2.18,5.0,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
612,73,7,2,5,6,3,1,1,4,Software Engineering,Data Mining,Dr. James Mwangi,2024 Semester 1,Year 3,Male,72,20,3.27,3.62,Unsatisfied,Course organization could be significantly improved.,6
942,442,7,8,5,10,8,3,6,4,Data Science,Cloud Computing,Prof. Linda Wanjiru,2024 Semester 1,Year 2,Female,96,18,3.83,6.38,Neutral,Assignments were manageable but could include more practical work.,9
461,177,8,2,6,2,8,1,9,9,Information Technology,Artificial Intelligence,Prof. Michael Kimani,2025 Semester 1,Year 3,Male,81,1,2.42,5.62,Unsatisfied,More practical examples are needed during lectures.,7
642,557,5,5,8,2,4,10,6,1,Computer Science,Data Mining,Dr. Sarah Johnson,2024 Semester 2,Year 3,Male,52,1,3.33,5.12,Unsatisfied,There were too few opportunities to ask questions.,8
768,896,6,8,7,5,4,4,5,5,Cyber Security,Operating Systems,Dr. Grace Njeri,2023 Semester 2,Year 3,Male,88,24,2.16,5.5,Unsatisfied,I would not recommend this course without improvements.,8
4,632,8,10,8,4,6,6,9,9,Computer Science,Machine Learning,Dr. James Mwangi,2025 Semester 1,Year 3,Female,78,14,3.21,7.5,Neutral,Assignments were manageable but could include more practical work.,9
217,598,9,3,4,9,3,4,5,1,Computer Science,Cloud Computing,Dr. Sarah Johnson,2025 Semester 1,Year 2,Male,88,4,2.33,4.75,Unsatisfied,More practical examples are needed during lectures.,7
502,779,10,8,6,3,8,8,7,8,Information Technology,Computer Networks,Dr. Grace Njeri,2024 Semester 2,Year 2,Female,49,5,3.47,7.25,Neutral,The presentations were useful but could be more interactive.,9
766,456,10,4,8,6,5,1,10,1,Computer Science,Machine Learning,Dr. Grace Njeri,2025 Semester 1,Year 3,Female,98,11,2.6,5.62,Unsatisfied,Course organization could be significantly improved.,6
397,524,9,8,4,6,10,1,9,10,Data Science,Cloud Computing,Prof. Linda Wanjiru,2025 Semester 1,Year 3,Male,49,24,2.93,7.12,Neutral,Overall the learning experience was acceptable.,6
870,631,10,8,5,3,9,9,8,3,Data Science,Computer Networks,Prof. Linda Wanjiru,2023 Semester 2,Year 2,Female,75,23,3.2,6.88,Neutral,Assignments were manageable but could include more practical work.,9
794,624,7,3,7,10,2,1,8,8,Software Engineering,Machine Learning,Prof. Linda Wanjiru,2023 Semester 2,Year 2,Female,89,13,2.34,5.75,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
392,697,7,7,6,1,8,10,5,2,Cyber Security,Cloud Computing,Dr. Sarah Johnson,2023 Semester 2,Year 2,Male,53,16,3.48,5.75,Unsatisfied,Course organization could be significantly improved.,6
206,918,8,3,8,9,9,1,6,1,Computer Science,Machine Learning,Dr. Sarah Johnson,2024 Semester 1,Year 3,Female,86,24,2.61,5.62,Unsatisfied,I would not recommend this course without improvements.,8
14,510,6,7,8,3,4,7,7,6,Computer Science,Machine Learning,Dr. James Mwangi,2024 Semester 1,Year 3,Male,76,13,3.32,6.0,Neutral,The presentations were useful but could be more interactive.,9
857,708,5,3,5,4,5,9,6,4,Information Technology,Computer Networks,Prof. Linda Wanjiru,2023 Semester 2,Year 4,Female,77,24,2.32,5.12,Unsatisfied,There were too few opportunities to ask questions.,8
553,595,10,5,5,4,10,4,4,4,Data Science,Machine Learning,Dr. Grace Njeri,2023 Semester 2,Year 2,Female,47,22,3.38,5.75,Unsatisfied,More practical examples are needed during lectures.,7
891,622,9,10,7,7,6,2,8,4,Cyber Security,Machine Learning,Prof. Michael Kimani,2024 Semester 1,Year 3,Male,74,2,2.26,6.62,Neutral,Assignments were manageable but could include more practical work.,9
460,877,8,9,4,5,10,10,10,2,Software Engineering,Computer Networks,Dr. James Mwangi,2024 Semester 2,Year 2,Male,94,16,2.85,7.25,Neutral,The course was generally good but some topics needed more explanation.,11
690,808,8,6,4,5,1,8,8,3,Data Science,Operating Systems,Dr. Sarah Johnson,2025 Semester 1,Year 3,Female,56,6,2.49,5.38,Unsatisfied,I would not recommend this course without improvements.,8
574,706,6,8,7,9,8,6,4,1,Software Engineering,Artificial Intelligence,Dr. James Mwangi,2025 Semester 1,Year 2,Female,73,14,3.5,6.12,Neutral,Assignments were manageable but could include more practical work.,9
863,597,5,4,8,4,8,7,3,4,Information Technology,Database Systems,Dr. James Mwangi,2023 Semester 2,Year 3,Male,47,1,2.52,5.38,Unsatisfied,I would not recommend this course without improvements.,8
742,265,5,9,7,6,5,6,5,3,Information Technology,Data Mining,Dr. James Mwangi,2024 Semester 2,Year 4,Female,70,17,3.76,5.75,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
240,207,6,8,6,7,9,7,2,5,Computer Science,Database Systems,Dr. James Mwangi,2024 Semester 1,Year 4,Female,74,11,3.78,6.25,Neutral,Assignments were manageable but could include more practical work.,9
563,776,8,3,7,6,3,7,6,7,Cyber Security,Database Systems,Prof. Michael Kimani,2023 Semester 2,Year 2,Female,53,19,2.39,5.88,Unsatisfied,The presentations were difficult to follow.,6
95,364,6,6,7,9,6,4,7,6,Software Engineering,Cloud Computing,Prof. Linda Wanjiru,2024 Semester 2,Year 3,Female,70,3,3.23,6.38,Neutral,The presentations were useful but could be more interactive.,9
899,535,5,10,5,9,9,8,1,9,Data Science,Artificial Intelligence,Dr. Grace Njeri,2024 Semester 2,Year 3,Male,46,11,2.18,7.0,Neutral,Overall the learning experience was acceptable.,6
733,973,6,3,4,6,4,6,6,9,Information Technology,Cloud Computing,Dr. James Mwangi,2024 Semester 2,Year 2,Male,47,5,2.78,5.5,Unsatisfied,More practical examples are needed during lectures.,7
484,620,9,5,8,2,8,10,8,8,Computer Science,Artificial Intelligence,Dr. James Mwangi,2024 Semester 1,Year 3,Male,90,17,3.43,7.25,Neutral,Assignments were manageable but could include more practical work.,9
406,515,8,3,5,10,3,4,9,4,Computer Science,Computer Networks,Dr. James Mwangi,2024 Semester 1,Year 2,Male,48,22,3.32,5.75,Unsatisfied,More practical examples are needed during lectures.,7
230,953,5,10,8,10,6,4,6,4,Software Engineering,Computer Networks,Prof. Linda Wanjiru,2025 Semester 1,Year 3,Male,69,7,3.25,6.62,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
748,998,9,7,5,1,2,2,1,10,Information Technology,Artificial Intelligence,Dr. Sarah Johnson,2025 Semester 1,Year 2,Male,95,10,2.57,4.62,Unsatisfied,More practical examples are needed during lectures.,7
654,667,9,9,6,2,1,3,10,2,Cyber Security,Machine Learning,Dr. Sarah Johnson,2024 Semester 2,Year 3,Female,57,11,2.76,5.25,Unsatisfied,The presentations were difficult to follow.,6
170,827,6,3,4,9,7,8,7,6,Information Technology,Operating Systems,Prof. Michael Kimani,2024 Semester 2,Year 2,Male,83,3,2.21,6.25,Neutral,The course was generally good but some topics needed more explanation.,11
540,623,6,4,6,6,10,10,3,9,Software Engineering,Machine Learning,Dr. Sarah Johnson,2024 Semester 1,Year 3,Female,88,20,3.44,6.75,Neutral,Assignments were manageable but could include more practical work.,9
35,474,8,3,7,6,4,3,7,7,Software Engineering,Operating Systems,Dr. James Mwangi,2025 Semester 1,Year 4,Female,79,10,3.01,5.62,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
524,602,5,3,6,2,8,10,3,1,Information Technology,Cloud Computing,Dr. James Mwangi,2024 Semester 2,Year 3,Female,99,10,3.42,4.75,Unsatisfied,More practical examples are needed during lectures.,7
159,941,9,3,7,2,9,7,3,1,Software Engineering,Operating Systems,Dr. James Mwangi,2025 Semester 1,Year 2,Male,67,14,2.5,5.12,Unsatisfied,More practical examples are needed during lectures.,7
838,278,10,8,7,8,6,7,8,1,Information Technology,Cloud Computing,Prof. Michael Kimani,2025 Semester 1,Year 4,Female,53,12,2.65,6.88,Neutral,Overall the learning experience was acceptable.,6
698,309,5,8,4,9,2,1,4,5,Data Science,Computer Networks,Dr. James Mwangi,2024 Semester 2,Year 3,Male,46,15,2.67,4.75,Unsatisfied,I would not recommend this course without improvements.,8
242,38,5,8,7,6,10,8,9,5,Information Technology,Database Systems,Dr. Sarah Johnson,2024 Semester 1,Year 4,Female,98,10,2.05,7.25,Neutral,Overall the learning experience was acceptable.,6
85,695,10,4,4,1,5,8,7,1,Information Technology,Computer Networks,Prof. Linda Wanjiru,2024 Semester 2,Year 3,Female,85,10,2.68,5.0,Unsatisfied,I would not recommend this course without improvements.,8
795,155,8,8,8,10,3,9,7,3,Software Engineering,Computer Networks,Prof. Linda Wanjiru,2024 Semester 2,Year 4,Male,88,19,3.61,7.0,Neutral,The course was generally good but some topics needed more explanation.,11
577,989,8,4,5,4,8,6,7,3,Software Engineering,Database Systems,Dr. Grace Njeri,2025 Semester 1,Year 2,Female,75,1,3.79,5.62,Unsatisfied,I would not recommend this course without improvements.,8
681,788,6,5,6,3,10,4,3,8,Computer Science,Operating Systems,Dr. Sarah Johnson,2024 Semester 2,Year 3,Female,88,24,3.04,5.62,Unsatisfied,I would not recommend this course without improvements.,8
556,0,7,4,8,2,1,4,8,3,Computer Science,Operating Systems,Dr. James Mwangi,2024 Semester 1,Year 3,Female,91,10,2.91,4.62,Unsatisfied,The presentations were difficult to follow.,6
573,46,8,4,4,9,5,7,4,8,Data Science,Cloud Computing,Prof. Linda Wanjiru,2024 Semester 2,Year 2,Female,46,2,2.06,6.12,Neutral,The presentations were useful but could be more interactive.,9
952,302,8,4,6,7,1,4,1,8,Computer Science,Machine Learning,Dr. Sarah Johnson,2024 Semester 1,Year 4,Male,76,17,3.76,4.88,Unsatisfied,Course organization could be significantly improved.,6
645,836,9,3,4,6,6,3,2,7,Information Technology,Cloud Computing,Prof. Linda Wanjiru,2024 Semester 1,Year 2,Female,62,24,2.03,5.0,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
795,155,8,8,8,10,3,9,7,3,Software Engineering,Machine Learning,Dr. James Mwangi,2025 Semester 1,Year 2,Female,57,7,3.89,7.0,Neutral,Assignments were manageable but could include more practical work.,9
27,861,5,6,4,5,4,4,6,6,Computer Science,Computer Networks,Prof. Linda Wanjiru,2023 Semester 2,Year 4,Male,90,7,2.98,5.0,Unsatisfied,Feedback on assessments was delayed.,5
619,286,10,3,7,10,8,8,4,9,Computer Science,Database Systems,Dr. Grace Njeri,2023 Semester 2,Year 2,Female,49,20,2.68,7.38,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
555,899,5,4,7,7,2,6,1,1,Data Science,Computer Networks,Dr. Grace Njeri,2025 Semester 1,Year 3,Female,86,9,3.85,4.12,Unsatisfied,Course organization could be significantly improved.,6
339,360,9,9,8,2,3,1,8,6,Data Science,Artificial Intelligence,Prof. Linda Wanjiru,2024 Semester 2,Year 3,Female,88,22,2.05,5.75,Unsatisfied,The presentations were difficult to follow.,6
797,640,10,9,4,10,2,4,3,1,Information Technology,Operating Systems,Dr. Sarah Johnson,2025 Semester 1,Year 3,Female,54,2,3.16,5.38,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
957,397,10,7,8,6,6,6,2,6,Software Engineering,Machine Learning,Dr. Sarah Johnson,2024 Semester 1,Year 2,Male,87,14,3.1,6.38,Neutral,The course was generally good but some topics needed more explanation.,11
330,272,5,4,6,4,4,7,7,9,Data Science,Cloud Computing,Dr. Sarah Johnson,2023 Semester 2,Year 3,Female,69,17,2.44,5.75,Unsatisfied,The presentations were difficult to follow.,6
639,107,9,4,8,6,10,4,5,9,Computer Science,Database Systems,Prof. Linda Wanjiru,2025 Semester 1,Year 3,Male,78,1,2.86,6.88,Neutral,The presentations were useful but could be more interactive.,9
505,625,10,7,6,7,9,6,3,3,Software Engineering,Machine Learning,Dr. Sarah Johnson,2024 Semester 2,Year 3,Female,81,9,3.3,6.38,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
